Title	Creator	Date	Source	Subject	Description	Digital Collection	Web Site	Contributing Institution	Rights	Type	Format	Media Type	Identifier	Language	SC County	Digitization Specifications	Date Digital	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Miscellaneous - Churches - John's Island Presbyterian Church	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 111	Charleston (S.C.); Churches--South Carolina--Charleston--Photographs	1 contact sheet, 1 print; 13 x 10.5; Two doors on end, one door on side. Two rows of windows: rounded arch windows on lower level, rectangular windows on upper level. Very plain. No place for steeple. Sits on low piles in a clearing.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29319	Still Image	image/jpeg	Images	scook110	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/214	214	264.jp2	/scook/image/264.jp2
Charleston - Fort Moultrie	Cook, George LaGrange	1880 - 1895	Box 3; Temporary num. 50	Charleston (S.C.); Forts--South Carolina--Charleston	2 contact sheets, 1 print; 20 x 12.5; Wall of fort. Gate in middle of wall. Taken from a road.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29258	Still Image	image/jpeg	Images	scook049	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/215	215	182.jp2	/scook/image/182.jp2
Charleston - Miscellaneous - Cemetery and Oak Tree - Magnolia Cemetery on Meeting St.?	Cook, George LaGrange	1880 - 1895	Box 4; Temporary num. 78	Charleston (S.C.);  Cemeteries--South Carolina--Charleston--Pictorial works; Magnolia cemetery, Charleston, S. C.	2 contact sheets, 4 prints; 20 x 12.5; Large oak tree with Spanish moss. Cemetery in background. One original envelope ws labelled No.3 April 4, 1889 Magnolia . . .	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29286	Still Image	image/jpeg	Images	scook077	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/216	216	187.jp2	/scook/image/187.jp2
Miscellaneous - Tree - Row of oaks leading to gateway. Plantation entrance?	Cook, George LaGrange	1880 - 1895	Box 6; Temporary num. 147	Charleston (S.C.)	2 contact sheets; 12.5 x 10; Two brick pillars and wooden gate. Two rows of oaks with Spanish moss. Horse and cart. Probably same location as #146.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29355	Still Image	image/jpeg	Images	scook145	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/217	217	266.jp2	/scook/image/266.jp2
Charleston - Church - The Huguenot Church - Interior, 136-140 Church St.	Cook, George LaGrange	1880 - 1895	Box 2; Temporary num. 31	Charleston (S.C.); Churches--South Carolina--Charleston--Photographs; Huguenot church buildings--South Carolina--Charleston--Pictorial works	2 contact sheets; 20 x 12.5; Negative severely damaged by cracked emulsion. Taken from left side of church. Gothic arches, organ pipes above altar. Chandelier over aisle.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29239	Still Image	image/jpeg	Images	scook030	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/218	218	157.jp2	/scook/image/157.jp2
Miscellaneous - Residence - town	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 140	Charleston (S.C.)	3 contact sheets; 10 x 12.5; Gable with window. Widow's walk. Patterned woodwork. Wrought iron fence around a substantial front yard. Photo taken from elevation.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29348	Still Image	image/jpeg	Images	scook138	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/219	219	161.jp2	/scook/image/161.jp2
Miscellaneous - People and lily pads - photo of photo	Cook, George LaGrange	1880 - 1895	Box 5; Temporary num. 124	Charleston (S.C.)	3 contact sheets; 20 x 12.5; Girl sitting on large lily pad in pond. Man in waders standing in water. Several women on bank.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29332	Still Image	image/jpeg	Images	scook122	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/220	220	168.jp2	/scook/image/168.jp2
Miscellaneous - Churches - St. George's Church, Dorchester (Old fort) - ruins	Cook, George LaGrange	1880 - 1895	Box 5; Temporary num. 109	Charleston (S.C.); Churches--South Carolina--Charleston--Photographs	2 contact sheets; 20 x 12.5; Same as #108, slightly too much light.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29317	Still Image	image/jpeg	Images	scook108	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/221	221	282.jp2	/scook/image/282.jp2
Charleston - Church - Enston Home Chapel, 900 King St.	Cook, George LaGrange	1880 - 1895	Box 8; ; Temporary num. 19	Charleston (S.C.); Churches--South Carolina--Charleston--Photographs	2 contact sheets; 10 x 12.5; Stone arches over windows and square bell tower projecting from one corner. Houses in background.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29227	Still Image	image/jpeg	Images	scook018	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/222	222	289.jp2	/scook/image/289.jp2
Miscellaneous - Portrait - Women's portraits	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 132	Charleston (S.C.); Women--Pictorial works	1 contact sheet; 10 x 13; Copy negative of three photos of women (one full-length and two heads).	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29340	Still Image	image/jpeg	Images	scook130	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/223	223	243.jp2	/scook/image/243.jp2
Miscellaneous - Plant growing out of pitcher	Cook, George LaGrange	1880 - 1895	Box 5; Temporary num. 126	Charleston (S.C.)	2 contact sheets, 2 prints; 12.5 x 20.5; Twenty-four inch ruler lying on table beside pitcher with plant that is over three feet high.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29334	Still Image	image/jpeg	Images	scook124	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/224	224	250.jp2	/scook/image/250.jp2
Charleston - Church - St. Matthew's German Lutheran Church steeple	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 34	Charleston (S.C.); Churches--South Carolina--Charleston--Photographs	2 contact sheets; 10.5 x 12.5; Taken from a tall building looking out over rooftops. Steeple in center.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29242	Still Image	image/jpeg	Images	scook033	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/225	225	170.jp2	/scook/image/170.jp2
Charleston - Miscellaneous - Cemetery and Oak Tree - Magnolia Cemetery on Meeting St.?	Cook, George LaGrange	1880 - 1895	Box 4; Temporary num. 79	Charleston (S.C.);  Cemeteries--South Carolina--Charleston--Pictorial works; Magnolia cemetery, Charleston, S. C.	2 contact sheets; 20 x 12.5; Same as #78.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29287	Still Image	image/jpeg	Images	scook078	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/226	226	297.jp2	/scook/image/297.jp2
Miscellaneous - Garden - small social gathering	Cook, George LaGrange	1880 - 1895	Box 7; Temporary num. 112	Charleston (S.C.);  Gardens--South Carolina--Charleston	2 contact sheets, 2 prints; 17.5 x 12.5; About a half-dozen young people in a large formal garden.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29320	Still Image	image/jpeg	Images	scook111	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/227	227	278.jp2	/scook/image/278.jp2
Miscellaneous - Interior - Public building?	Cook, George LaGrange	1880 - 1895	Box 5; Temporary num. 116	Charleston (S.C.)	2 contact sheets, 2 prints; 20 x 12.5; Unfurnished large long room with windows along both sides. Platform with doors on either side at one end. Chandeliers apparently hung from ceiling. Small bits of rubbish on floor.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29324	Still Image	image/jpeg	Images	scook115	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/228	228	235.jp2	/scook/image/235.jp2
Charleston - Fort Moultrie	Cook, George LaGrange	1880 - 1895	Box 3; Temporary num. 51	Charleston (S.C.); Forts--South Carolina--Charleston	3 contact sheets, 6 prints; 20 x 12.5; Two boys standing near a picket fence in the sand. Brick wall and church steeple in background.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29259	Still Image	image/jpeg	Images	scook050	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/229	229	277.jp2	/scook/image/277.jp2
Miscellaneous - Tree - Oak	Cook, George LaGrange	1880 - 1895	Box 6; Temporary num. 145	Charleston (S.C.)	1 contact sheet, 2 prints; 20.5 x 12.5	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29353	Still Image	image/jpeg	Images	scook143	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/230	230	256.jp2	/scook/image/256.jp2
Miscellaneous - Residence - Interior - tea sets on buffet with paintings hanging above	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 139	Charleston (S.C.)	1 contact sheet; 10 x 12.5	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29347	Still Image	image/jpeg	Images	scook137	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/231	231	192.jp2	/scook/image/192.jp2
Summerville - Residence - Westcoat family	Cook, George LaGrange	1880 - 1895	Box 4; Temporary num. 97	Summerville (S.C.)	1 contact sheet; 20 x 12.5; Sits several feet off ground on bricks arranged in decorative pattern. Small tower with conical roof at left corner. Picket fence encloses house and yard. Horse and buggy in front.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29305	Still Image	image/jpeg	Images	scook096	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/232	232	300.jp2	/scook/image/300.jp2
Charleston - Residence - William Enston Home, 900 King St. between Congress and Romney Streets	Cook, George LaGrange	1880 - 1895	Box 3; Temporary num. 58	Charleston (S.C.); Dwellings--South Carolina--Charleston--Photographs; William Enston Home, Charleston, S. C.	1 contact sheet; 20.5 x 12.5; Row of five identical house, but taken at a shorter distance than #57.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29266	Still Image	image/jpeg	Images	scook057	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/233	233	298.jp2	/scook/image/298.jp2
Charleston - Earthquake damage - Church - Unitarian Church, 6 Archdale St. (Also visible St. John's Lutheran Church, 10 Archdale)	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 43	Charleston (S.C.); Charleston Earthquake, S.C., 1890; Churches--South Carolina--Charleston--Photographs	2 contact sheets, 3 prints; 12.5 x 10; Top of steeple of Unitarian Church gone. To right of church is the cemetery concealed by trees and surrounded by wooden slat fence. To left is St. John's Lutheran Church with no visible damage. Telephone pole and street lamp.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29251	Still Image	image/jpeg	Images	scook042	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/234	234	152.jp2	/scook/image/152.jp2
Miscellaneous - Confederate Water Building, Charleston Harbor	Cook, George S.	1861-04	Box 7; Accession no. 9909.2	Charleston (S.C.); Forts--South Carolina--Charleston	3 prints; 13 x 10.8	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29360	Still Image	image/jpeg	Images	scook148	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/235	235	173.jp2	/scook/image/173.jp2
Miscellaneous - Residence - Interior - lamp and desk (his study?)	Cook, George LaGrange	1880 - 1895	Box 5; Temporary num. 136	Charleston (S.C.)	1 contact sheet, 1 print; 20.5 x 12.5; Gas or kerosene lamp, books, and pictures on desk.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29344	Still Image	image/jpeg	Images	scook134	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/236	236	180.jp2	/scook/image/180.jp2
Charleston - Residence - Mayor William Ashmead Courtenay House, 95 Ashley Ave. Corner of Ashley and Montagu Sts.	Cook, George LaGrange	1880 - 1895	Box 7; Temporary num. 54	Charleston (S.C.); Dwellings--South Carolina--Charleston--Photographs; Courtenay, William Ashmead, 1831-1908	2 contact sheets, 1 print; 16.5 x 10.5; Greek Revival single house with two-story projecting bay windows added after 1886 earthquake (Poston p.467-488). Dormer windows.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29262	Still Image	image/jpeg	Images	scook053	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/237	237	169.jp2	/scook/image/169.jp2
Miscellaneous - Churches - St. James Goose Creek Church, near Summerville?	Cook, George LaGrange	1880 - 1895	Box 5; Temporary num. 110	Charleston (S.C.); Churches--South Carolina--Charleston--Photographs	2 contact sheets, 2 prints; 20 x 12.5; Small church in woods. Pediment over front door and window on either side. Door on side with two windows. All windows have Romanesque arches as does side door. Bottom part of windows shuttered. No steeple, but there is a place for one. A few gravestones. Man in doorway possibly African-American.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29318	Still Image	image/jpeg	Images	scook109	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/238	238	199.jp2	/scook/image/199.jp2
Charleston - Business - illegible print on negative. Looks like Langist Shops Drop Chulty Morrison	Cook, George LaGrange	1880 - 1895	Box 8; ; Temporary num. 18	Business enterprises--South Carolina--Charleston--Photographs; Charleston (S.C.)	2 contact sheets; 10 x 13; One-story building has three wide entrances and dirt yard surrounded by split-rail fence. Could be a stable? Two-story building is perpendicular to it. Behind these are one-story clapboard building, three-story brick house with three-story piazza facing garden, and four-story stone building. Photo taken from third floor.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29226	Still Image	image/jpeg	Images	scook017	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/239	239	206.jp2	/scook/image/206.jp2
Charleston - Residence - Charles Henry Drayton House, 25 East Battery. Corner of East Battery and Atlantic	Cook, George LaGrange	1880 - 1895	Box 7; Temporary num. 56	Charleston (S.C.); Dwellings--South Carolina--Charleston--Photographs	1 contact sheet, 1 print; 17.5 x 12.5; Single house built between 1883 and 1886 (Poston p.222) Protruding entranceway. Attic windows have balconies. Decorative ironwork on top of house. Wrought iron fence around garden.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29264	Still Image	image/jpeg	Images	scook055	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/240	240	165.jp2	/scook/image/165.jp2
Charleston - Earthquake damage - Residence - William Ravenel House, 13 East Battery	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 44	Charleston (S.C.); Dwellings--South Carolina--Charleston--Photographs; Charleston Earthquake, S.C., 1890	4 contact sheets; 12.5 x 10; According to Poston, a two-story portico with Tower of the Winds Corinthian columns came down in the earthquake. Remains of portico are lying on the sidewalk and in the street. Part of the roof is missing in the rear. Wood slat fence in perfect condition as is street lamp. Scaffolding may be in place in far left. African-American man in front.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29252	Still Image	image/jpeg	Images	scook043	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/241	241	222.jp2	/scook/image/222.jp2
Charleston - Residence - William Enston Home, 900 King St. between Congress and Romney Streets	Cook, George LaGrange	1880 - 1895	Box 3; Temporary num. 60	Charleston (S.C.); Dwellings--South Carolina--Charleston--Photographs; William Enston Home, Charleston, S. C.	2 contact sheets; 20.5 x 12.5; Two and half of a third identical house.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29268	Still Image	image/jpeg	Images	scook059	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-02		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/242	242	254.jp2	/scook/image/254.jp2
Charleston - Business - Von Oven Bros. Wholesale and Retail Grocers, 276 King St. Corner of King and Wentworth Sts. (Also visible 270-288 King St.)	Cook, George LaGrange	1880 - 1895	Box 8; ; Temporary num. 17	Business enterprises--South Carolina--Charleston--Photographs; Charleston (S.C.)	3 contact sheets, 3 prints; 13 x 10; Despite fact that building has 298 on it, address must be 276. 298 King is not on corner according to 1888 Sanborn map, but 276 is. Also, 276 is listed as address for Von Oven in 1886 and 1892 City Directories. Building to left appears to be same building pictured next to 274-276 King St (now Commercial Savings Bank Building) in Poston. Sign out front reads Charleston Tea & Coffee Emporium, Von Oven. Between 2nd & 3rd floors Selected Teas, Coffees, & Spices, Fine Segars, Liquors, & Cordials. Across Wentworth is Greek Revival style Masonic Temple (#270-274). On left of Von Oven's: #278 vacant; #280 shop; #282 shop; #284 Samuel H. Wilson, wholesale grocer & importer of teas; #286-288 Charles Elias & Co. dry goods. Also telephone poles and street lamps. Taken from 2nd or 3rd floor.	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29225	Still Image	image/jpeg	Images	scook016	English	Charleston County (S.C.)	1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/243	243	220.jp2	/scook/image/220.jp2
Miscellaneous - Landscape - hills	Cook, George LaGrange	1880 - 1895	Box 8; Temporary num. 118	Charleston (S.C.)	3 contact sheets; 12.5 x 10	George LaGrange Cook Photograph Collection	http://sc.edu/library/digital/collections/scook.html	University of South Carolina. South Caroliniana Library	Digital image copyright 2010, The University of South Carolina. All Rights Reserved. For more information, contact South Caroliniana Library, University of South Carolina, Columbia, SC 29326	Still Image	image/jpeg	Images	scook117	English		1200dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Archival Master file is a TIFF	2010-03		2010-09-20	2010-09-20	http://digital.tcl.sc.edu:80/cdm/ref/collection/scook/id/244	244	189.jp2	/scook/image/189.jp2
